price_date,sentiment_score,ret_cs_std,ret_cs_mad,ret_mean,n_tickers_returns,coverage_ratio,roll_corr_sent_std_5d,roll_corr_sent_std_10d,roll_corr_sent_std_30d,roll_corr_sent_mad_5d,roll_corr_sent_mad_10d,roll_corr_sent_mad_30d,roll_corr_sent_mean_5d,roll_corr_sent_mean_10d,roll_corr_sent_mean_30d
2024-09-11 00:00:00+00:00,-0.061514370823667466,0.02183617951124589,0.01436170004599528,0.021510428642057895,7,1.0,0.5931245224632907,0.3931847058434474,0.16362534164698597,0.4376610948140967,0.28313469433045485,0.10719978048460593,0.10107020646733965,0.07386791405283995,0.030822130565107055
2024-09-25 00:00:00+00:00,-0.047255128355250454,0.007800019832888671,0.005517968661041083,0.006148139433574615,7,1.0,-0.2519485062223935,0.13668643016002363,0.1515720808450874,-0.21224253755237574,0.08742312283255622,0.09497411322934159,0.2808710253001232,0.07067898209844596,0.03580507067549824
2024-10-09 00:00:00+00:00,-0.10877672114388393,0.012397501927672644,0.010483750375319642,-0.0002851853631267695,7,1.0,-0.08839080236708537,0.15967402020569865,0.17467355333095963,-0.3504978830011036,0.11108060067911314,0.11085419662472977,0.42697622633873,0.064020116026246,0.03742164450022402
2024-10-17 00:00:00+00:00,-0.10804407965391874,0.0060578070856424715,0.005155680256951414,-0.010117742606090729,7,1.0,0.29192795728963716,0.21790018425656985,0.1809659386816481,0.08634068133605032,0.1318204351287414,0.1214526716559744,0.6466129274948018,-0.051637830972284186,0.05971078940386731
2024-10-23 00:00:00+00:00,-0.03001620961639357,0.005522234930185382,0.004149680095229753,-0.017734320150191572,7,1.0,-0.069600697619406,0.2536273611000911,0.1764994230596464,-0.23245914269777804,0.15751831860686277,0.10193194447319136,0.004020697776524273,-0.0916864778313048,-0.047632771019884806
2024-10-29 00:00:00+00:00,-0.10281946778945301,0.012802323695186128,0.008433541954222462,0.006548758080019356,7,1.0,-0.6008161174585901,0.022757913136597686,0.1860160088982195,-0.6842137779809516,-0.10019292766078071,0.1072865566310294,-0.33273601322983865,-0.132598891718695,-0.03466809077356922
2024-11-06 00:00:00+00:00,-0.0496508884639684,0.010252140459728812,0.00622390511653441,0.016988967251236053,7,1.0,-0.4636375453685083,-0.05666557021940699,0.19335358537595493,-0.6472392086297258,-0.14787637593460332,0.1008132421902142,-0.11198066740857623,0.1254322111493161,-0.0011048211240115204
2024-11-13 00:00:00+00:00,-0.06617663152756582,0.014744968430152506,0.011817995338074708,-0.0018398297165645658,7,1.0,-0.18012791693495328,-0.14041178069864543,0.19324704217697178,-0.21184330023252226,-0.2618558925224478,0.10122877633903869,-0.11348893599892686,0.03662788580288574,0.0018056917669195716
2024-11-20 00:00:00+00:00,-0.06914205916657827,0.006076264050221689,0.005004838453361986,-0.0030956135691828485,7,1.0,-0.5661329674810286,-0.10521527786016611,0.19491269577524928,-0.4953470764428434,-0.22395278853328876,0.0947865696448686,-0.42958123759364325,0.05175899298628313,-0.04248034470133791
2024-12-02 00:00:00+00:00,-0.0411953163034294,0.009898941672708076,0.00764944768870225,0.01289414783383695,7,1.0,-0.29222462044328407,-0.12156932275860678,0.2008678592419656,-0.18224084762629528,-0.2185860667184709,0.10570070440289428,0.42978216731473684,0.14409729546693573,-0.02590090877381482
2024-12-04 00:00:00+00:00,-0.06459520234662385,0.008131794573843236,0.006238887767290149,0.011018821074521975,7,1.0,0.1125048057628005,-0.3026489182360212,0.20303046901015115,-0.05782777680027108,-0.37785946916805185,0.10890213368656564,0.7741474399802334,0.1269809149208654,-0.01671107480150881
2024-12-09 00:00:00+00:00,0.07508672751663695,0.014268328099539143,0.011090574297779581,-0.0008799580679443385,7,1.0,0.5414424915156925,0.24304507176476106,0.19155752933327674,0.5093474263041197,0.22524212491367382,0.12111383031381776,-0.19690017991564196,-0.013571932520325104,-0.04869900889999025
2024-12-11 00:00:00+00:00,-0.09615930586796383,0.01952281159344386,0.014428439733128453,0.020366348656886715,7,1.0,0.07704104637232985,0.06859291191290988,0.16276615862691823,0.11885506956864837,0.1078222902804009,0.09084776996578982,-0.5599079571008836,-0.16123103944752948,-0.07334460638951643
2024-12-23 00:00:00+00:00,-0.1500454461335708,0.01065674350368937,0.008867134528111938,0.007220018149215316,7,1.0,0.08087956842392544,-0.03167823201558535,0.18900877362291285,0.06552041385869649,-0.02458006329212576,0.1031663052330207,-0.594057014568802,-0.3246142395113821,-0.08977310602617512
